	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0001756	0	0	0	0
OG0001757	0	0	0	0
OG0001758	0	0	0	0.004324675
OG0001761	0	0	0	0
OG0001762	0	0	0	0
OG0001763	0	0	0	0
OG0001764	0	0	0	0
OG0001765	0	0	0	0
OG0001766	0	0	0	0
OG0001767	0	0	0	0
OG0001768	0	0	0	0
OG0001769	0	0	0	0
OG0001770	0	0	0	0
OG0001771	0	0	0	0.000977778
OG0001773	0	0	0	0
OG0001775	0	0	0	0.000974359
OG0001776	0	0	0	0.001911111
OG0001777	0	0	0	0
OG0001778	0	0	0	0
OG0001779	0	0	0	0.004189106
OG0001781	0	0	0	0
OG0001782	0	0	0	0
OG0001783	0	0	0	0
OG0001784	0	0	0	0
OG0001785	0	0	0	0
OG0001786	0	0	0	0
OG0001787	0	0	0	0
OG0001789	0	0	0	0.00091967
OG0001793	0	0	0	0
OG0001795	0	0	0	0
OG0001797	0	0	0	0
OG0001798	0	0	0	0
OG0001799	0	0	0	0
OG0001800	0	0	0	0
OG0001801	0	0	0	0
OG0001802	0	0	0	0
OG0001803	0	0	0	0
OG0001805	0	0	-7.69E-07	0.002857409
OG0001806	0	0	0	0
OG0001807	0	0	0	5.00E-04
OG0001809	0	0	0	0
OG0001811	0	0	0	0
OG0001812	0	0	0	0
OG0001815	0	0	0	0
OG0001816	0	0	0	0
OG0001818	0	0	0	0.001428571
OG0001819	0	0	0	0
OG0001821	0	0	0	0
OG0001822	0	0	0	0
OG0001824	0	0	0	0
OG0001825	0	0	0	0.002
OG0001826	0	0	0	0
OG0001827	0	0	0	0
OG0001828	0	0	0	0
OG0001829	0	0	0	0
OG0001833	0	0	0	0
OG0001834	0	0	0	0.001714286
OG0001836	0	0	0	0
OG0001839	0	0	0	0
OG0001840	0	0	0	0
OG0001842	0	0	0	0
OG0001843	0	0	0	0
OG0001846	0	0	0	0
OG0001847	0	0	0	0
OG0001848	0	0	0	0
OG0001850	0	0	0	0
OG0001851	0	0	0	0
OG0001852	0	0	0	0
OG0001853	0	0	0	0
OG0001854	0	0	0	8.00E-04
OG0001855	0	0	0	0
OG0001856	0	0	0	0
OG0001857	0	0	0	0
OG0001858	0	0	0	0
OG0001859	0	0	0	0
OG0001860	0	0	0	0
OG0001861	0	0	0	0.002150538
OG0001862	0	0	0	0
OG0001863	0	0	0	0
OG0001864	0	0	0	0
OG0001865	0	0	0	0
OG0001866	0	0	0	0
OG0001867	0	0	0	0
OG0001869	0	0	0	0
OG0001870	0	0	0	0
OG0001871	0	0	0	0
OG0001873	0	0	0	0
OG0001874	0	0	0	0
OG0001875	0	0	0	0
OG0001877	0	0	0	0
OG0001879	0	0	0	0
OG0001880	0	0	0	0
OG0001882	0	0	0	0
OG0001884	0	0	0	0
OG0001885	0	0	0	0
OG0001886	0	0	0	0.002838283
OG0001887	0	0	0	0
OG0001888	0	0	0	0.00125
OG0001889	0	0	0	0
OG0001890	0	0	0	0
OG0001892	0	0	0	0
OG0001893	0	0	0	0
OG0001895	0	0	0	0
OG0001896	0	0	0	0.000927439
OG0001898	0	0	0	0
OG0001900	0	0	0	0
OG0001901	0	0	0	0
OG0001902	0	0	0	0
OG0001903	0	0	0	8.00E-04
OG0001906	0	0	0	0
OG0001908	0	0	0	0
OG0001909	0	0	0	0
OG0001910	0	0	0	0
OG0001911	0	0	0	0
OG0001912	0	0	0	0
OG0001913	0	0	0	0
OG0001914	0	0	0	0
OG0001915	0	0	0	0
OG0001916	0	0	0	0
OG0001917	0	0	0	0
OG0001918	0	0	0	0
OG0001919	0	0	0	0
OG0001920	0	0	0	0
OG0001921	0	0	0	0
OG0001922	0	0	0	0
OG0001923	0	0	0	0
OG0001924	0	0	0	0
OG0001925	0	0	0	0
OG0001926	0	0	0	0
OG0001927	0	0	0	0
OG0001928	0	0	0	0
OG0001929	0	0	0	0
OG0001931	0	0	0	0
OG0001933	0	0	0	0
OG0001934	0	0	0	0
OG0001935	0	0	0	8.00E-04
OG0001936	0	0	0	0
OG0001938	0	0	0	0
OG0001941	0	0	0	0
OG0001942	0	0	0	0
OG0001943	0	0	0	0
OG0001944	0	0	0	0
OG0001945	0	0	0	0
OG0001946	0	0	0	0
OG0001947	0	0	0	0
OG0001948	0	0	0	0
OG0001949	0	0	0	0
OG0001950	0	0	0	0
OG0001953	0	0	0	0
OG0001954	0	0	0	0.000666667
OG0001955	0	0	0	8.00E-04
OG0001957	0	0	0	0
OG0001959	0	0	0	0.001885714
OG0001960	0	0	0	0
OG0001961	0	0	0	0
OG0001962	0	0	0	0
OG0001964	0	0	0	0.001796258
OG0001965	0	0	0	0
OG0001967	0	0	0	0
OG0001968	0	0	0	0
OG0001969	0	0	0	0
OG0001971	0	0	0	0
OG0001972	0	0	0	0
OG0001975	0	0	0	0
OG0001976	0	0	0	0.001222222
OG0001977	0	0	0	0
OG0001978	0	0	0	0.000857143
OG0001979	0	0	0	0
OG0001980	0	0	0	0
OG0001981	0	0	0	0
OG0001983	0	0	0	0.009739348
OG0001984	0	0	0	0
OG0001986	0	0	0	0
OG0001987	0	0	0	0
OG0001988	0	0	0	0
OG0001989	0	0	0	0
OG0001990	0	0	0	0
OG0001991	0	0	0	0
OG0001992	0	0	0	0
OG0001993	0	0	0	0
OG0001995	0	0	0	0
OG0001996	0	0	0	0
OG0001997	0	0	0	0
OG0001999	0	0	0	0
OG0002000	0	0	0	0
OG0002001	0	0	0	0
OG0002002	0	0	0	0.000666667
OG0002003	0	0	0	0
OG0002004	0	0	0	0
OG0002005	0	0	0	0
OG0002006	0	0	0	0
OG0002007	0	0	0	0
OG0002008	0	0	0	0
OG0002009	0	0	0	0
OG0002010	0	0	0	0
OG0002011	0	0	0	0.000972222
OG0002012	0	0	0	0
OG0002013	0	0	0	0
OG0002015	0	0	0	0
OG0002016	0	0	0	0.008529849
OG0002017	0	0	0	0.000970588
OG0002018	0	0	0	0
OG0002019	0	0	0	0.004981837
OG0002020	0	0	0	0
OG0002021	0	0	0	0
OG0002022	0	0	0	0
OG0002024	0	0	0	0
OG0002025	0	0	0	0
OG0002026	0	0	0	0
OG0002027	0	0	0	0
OG0002029	0	0	0	0
OG0002031	0	0	0	0
OG0002032	0	0	0	0.001710723
OG0002034	0	0	0	0
OG0002035	0	0	0	0
OG0002037	0	0	0	0
OG0002038	0	0	0	0
OG0002039	0	0	0	0
OG0002040	0	0	0	0
OG0002041	0	0	0	0
OG0002042	0	0	0	0
OG0002043	0	0	0	0
OG0002044	0	0	0	0
OG0002045	0	0	0	0
OG0002046	0	0	0	0
OG0002047	0	0	0	0
OG0002048	0	0	0	0
OG0002049	0	0	0	0
OG0002050	0	0	0	0
OG0002053	0	0	0	0
OG0002054	0	0	0	0
OG0002055	0	0	0	0
OG0002056	0	0	0	0
OG0002057	0	0	0	0
OG0002058	0	0	0	0
OG0002059	0	0	0	0
OG0002060	0	0	0	0
OG0002062	0	0	0	0.001476744
OG0002063	0	0	0	0
OG0002064	0	0	0	0
OG0002065	0	0	0	0
OG0002066	0	0	0	0
OG0002069	0	0	0	0
OG0002070	0	0	0	0
OG0002071	0	0	0	0
OG0002072	0	0	0	0
OG0002073	0	0	0	0
OG0002074	0	0	0	0
OG0002075	0	0	0	0
OG0002077	0	0	0	0.000967742
OG0002078	0	0	0	0
OG0002080	0	0	0	0
OG0002081	0	0	0	0
OG0002082	0	0	0	0
OG0002084	0	0	0	0
OG0002086	0	0	0	0
OG0002087	0	0	0	0
OG0002090	0	0	0	0
OG0002091	0	0	0	0
OG0002092	0	0	0	0
OG0002094	0	0	0	0.003298039
OG0002095	0	0	0	0
OG0002096	0	0	0	0
OG0002097	0	0	0	0
OG0002098	0	0	0	0
OG0002099	0	0	0	0
OG0002100	0	0	0	0
OG0002101	0	0	0	0
OG0002102	0	0	0	0
OG0002103	0	0	0	0
OG0002105	0	0	0	0
OG0002106	0	0	0	0
OG0002107	0	0	0	0
OG0002108	0	0	0	0.008267312
OG0002109	0	0	0	0
OG0002110	0	0	0	0
OG0002111	0	0	0	0
OG0002112	0	0	0	0
OG0002113	0	0	0	0
OG0002114	0	0	0	0
OG0002115	0	0	0	0.003555556
OG0002117	0	0	0	0
OG0002118	0	0	0	0
OG0002119	0	0	0	0.001737468
OG0002120	0	0	0	0
OG0002121	0	0	0	0.000970588
OG0002123	0	0	0	0
OG0002124	0	0	0	0
OG0002125	0	0	0	0
OG0002127	0	0	0	0
OG0002129	0	0	0	0
OG0002130	0	0	0	0.000972222
OG0002131	0	0	0	0
OG0002132	0	0	0	0
OG0002133	0	0	0	0
OG0002134	0	0	0	0
OG0002135	0	0	0	0
OG0002136	0	0	0	0
OG0002137	0	0	0	0
OG0002138	0	0	0	0
OG0002139	0	0	0	0
OG0002140	0	0	0	0.000952381
OG0002141	0	0	0	0
OG0002143	0	0	0	0
OG0002144	0	0	0	0
OG0002145	0	0	0	0
OG0002146	0	0	0	0
OG0002147	0	0	0	0
OG0002150	0	0	0	0
OG0002151	0	0	0	0
OG0002152	0	0	0	0
OG0002155	0	0	0	0.001857143
OG0002157	0	0	0	0
OG0002158	0	0	0	0.002656977
OG0002159	0	0	0	0
OG0002160	0	0	0	0
OG0002161	0	0	0	0
OG0002162	0	0	0	0
OG0002165	0	0	0	0
OG0002166	0	0	0	0.001740418
OG0002167	0	0	0	0
OG0002169	0	0	0	0
OG0002171	0	0	0	0
OG0002172	0	0	0	0
OG0002174	0	0	0	0
OG0002176	0	0	0	0.00096875
OG0002177	0	0	0	0
OG0002179	0	0	0	0
OG0002180	0	0	0	0
OG0002181	0	0	0	0
OG0002182	0	0	0	0
OG0002183	0	0	0	0
OG0002185	0	0	0	0
OG0002186	0	0	0	0
OG0002188	0	0	0	0
OG0002189	0	0	0	0.000666667
OG0002190	0	0	0	0
OG0002191	0	0	0	0
OG0002193	0	0	0	0
OG0002194	0	0	0	0
OG0002195	0	0	0	0
OG0002196	0	0	0	0
OG0002199	0	0	0	0.00184
OG0002200	0	0	0	0
OG0002201	0	0	0	0
OG0002204	0	0	0	0
OG0002205	0	0	0	0.003542857
OG0002206	0	0	0	0.00096875
OG0002207	0	0	0	0
OG0002210	0	0	0	0
OG0002211	0	0	0	0
OG0002213	0	0	0	0
OG0002214	0	0	0	0
OG0002216	0	0	0	0
OG0002217	0	0	0	0
OG0002218	0	0	0	0
OG0002219	0	0	0	0
OG0002220	0	0	0	0
OG0002221	0	0	0	0
OG0002222	0	0	0	0.001891892
OG0002224	0	0	0	0
OG0002225	0	0	0	0
OG0002226	0	0	0	0
OG0002228	0	0	0	0
OG0002229	0	0	0	0.0027
OG0002231	0	0	0	0
OG0002233	0	0	0	0
OG0002234	0	0	0	0
OG0002235	0	0	0	0
OG0002236	0	0	0	0
OG0002238	0	0	0	0.001431818
OG0002239	0	0	0	0
OG0002240	0	0	0	0
OG0002241	0	0	0	0
OG0002243	0	0	0	0
OG0002244	0	0	0	0
OG0002245	0	0	0	0
OG0002247	0	0	0	0
OG0002248	0	0	0	0.002357895
OG0002250	0	0	0	0
OG0002251	0	0	0	0
OG0002254	0	0	0	0
OG0002257	0	0	0	0
OG0002258	0	0	0	0
OG0002259	0	0	0	0
OG0002260	0	0	0	0
OG0002261	0	0	0	0
OG0002262	0	0	0	0
OG0002263	0	0	0	0
OG0002265	0	0	0	0
OG0002266	0	0	0	0
OG0002269	0	0	0	0
OG0002270	0	0	0	0
OG0002271	0	0	0	0
OG0002272	0	0	0	0
OG0002273	0	0	0	0
OG0002274	0	0	0	0
OG0002275	0	0	0	0
OG0002276	0	0	0	0
OG0002277	0	0	0	0
OG0002278	0	0	0	0
OG0002279	0	0	0	0
OG0002280	0	0	0	0
OG0002281	0	0	0	0
OG0002282	0	0	0	0
OG0002283	0	0	0	0
OG0002284	0	0	0	0
OG0002285	0	0	0	0
OG0002288	0	0	0	0
OG0002289	0	0	0	0
OG0002291	0	0	0	8.00E-04
OG0002293	0	0	0	0
OG0002294	0	0	0	0
OG0002295	0	0	0	0.002727273
OG0002296	0	0	0	0
OG0002297	0	0	0	0
OG0002298	0	0	0	0
OG0002299	0	0	0	0
OG0002300	0	0	0	0
OG0002301	0	0	0	0
OG0002302	0	0	0	0
OG0002305	0	0	0	0.000973684
OG0002308	0	0	0	0
OG0002309	0	0	0	0
OG0002310	0	0	0	0
OG0002311	0	0	0	0
OG0002312	0	0	0	0
OG0002313	0	0	0	0
OG0002314	0	0	0	0
OG0002315	0	0	0	0.003498062
OG0002316	0	0	0	0
OG0002317	0	0	0	0
OG0002318	0	0	0	0
OG0002319	0	0	0	0
OG0002320	0	0	0	0
OG0002321	0	0	0	0
OG0002324	0	0	0	0.00275
OG0002325	0	0	0	0.004004762
OG0002326	0	0	0	0
OG0002327	0	0	0	0
OG0002328	0	0	0	0
OG0002329	0	0	0	0
OG0002331	0	0	0	0
OG0002332	0	0	0	0
OG0002333	0	0	0	0
OG0002334	0	0	0	0
OG0002335	0	0	0	0
OG0002336	0	0	0	0.000711111
OG0002338	0	0	0	0
OG0002340	0	0	0	0
OG0002341	0	0	0	0
OG0002342	0	0	0	0
OG0002343	0	0	0	0.003503738
OG0002344	0	0	0	0
OG0002345	0	0	0	0
OG0002347	0	0	0	0.000952381
OG0002348	0	0	0	0.000833333
OG0002349	0	0	0	0
OG0002350	0	0	0	0
OG0002351	0	0	0	0
OG0002352	0	0	0	0
OG0002353	0	0	0	0
OG0002354	0	0	0	0
OG0002355	0	0	0	0
OG0002356	0	0	0	0
OG0002357	0	0	0	8.00E-04
OG0002358	0	0	0	0
OG0002362	0	0	0	0.000904301
OG0002363	0	0	0	0
OG0002364	0	0	0	0
OG0002366	0	0	0	0
OG0002367	0	0	0	0
OG0002368	0	0	0	0
OG0002369	0	0	0	0
OG0002370	0	0	0	0
OG0002371	0	0	0	0
OG0002372	0	0	0	0.003257143
OG0002373	0	0	0	0
OG0002374	0	0	0	0
OG0002375	0	0	0	0
OG0002376	0	0	0	0
OG0002377	0	0	0	0
OG0002379	0	0	0	9.00E-04
OG0002380	0	0	0	0
OG0002382	0	0	0	0
OG0002383	0	0	0	0
OG0002384	0	0	0	0
OG0002385	0	0	0	0
OG0002386	0	0	0	0
OG0002387	0	0	0	0
OG0002388	0	0	0	0
OG0002389	0	0	0	0
OG0002390	0	0	0	0
OG0002393	0	0	0	0
OG0002396	0	0	0	0
OG0002397	0	0	0	0
OG0002398	0	0	0	0.000967742
OG0002401	0	0	0	0
OG0002402	0	0	0	0
OG0002403	0	0	0	0
OG0002404	0	0	0	0
OG0002405	0	0	0	0
OG0002406	0	0	0	0
OG0002408	0	0	0	0.000910038
OG0002409	0	0	0	0
OG0002412	0	0	0	0
OG0002413	0	0	0	0
OG0002414	0	0	0	0
OG0002415	0	0	0	0
OG0002416	0	0	0	0
OG0002417	0	0	0	0
OG0002419	0	0	0	0
OG0002420	0	0	0	0
OG0002421	0	0	0	0.006413356
OG0002422	0	0	0	0
OG0002424	0	0	0	0
OG0002425	0	0	0	0.004457359
OG0002426	0	0	0	0.000971429
OG0002427	0	0	0	0
OG0002428	0	0	0	0
OG0002429	0	0	0	0.0016
OG0002430	0	0	0	0
OG0002433	0	0	0	0
OG0002434	0	0	0	0
OG0002435	0	0	0	0
OG0002436	0	0	0	0
OG0002437	0	0	0	0
OG0002438	0	0	0	0
OG0002439	0	0	0	0
OG0002440	0	0	0	0.000967742
OG0002441	0	0	0	0
OG0002442	0	0	0	0
OG0002443	0	0	0	0
OG0002444	0	0	0	0
OG0002445	0	0	0	0
OG0002446	0	0	0	0
OG0002447	0	0	0	0
OG0002448	0	0	0	0
OG0002449	0	0	0	0
OG0002451	0	0	0	0
OG0002452	0	0	0	0
OG0002453	0	0	0	0
OG0002454	0	0	0	0
OG0002455	0	0	0	0
OG0002457	0	0	0	0
OG0002458	0	0	0	0
OG0002459	0	0	0	0
OG0002461	0	0	0	0
OG0002462	0	0	0	0
OG0002463	0	0	0	0
OG0002464	0	0	0	0
OG0002465	0	0	0	0
OG0002466	0	0	0	0.001666667
OG0002467	0	0	0	0
OG0002468	0	0	0	0
OG0002469	0	0	0	0
OG0002470	0	0	0	0
OG0002471	0	0	0	0
OG0002472	0	0	0	0.000928571
OG0002473	0	0	0	0
OG0002474	0	0	0	0
OG0002475	0	0	0	0
OG0002476	0	0	0	0
OG0002477	0	0	0	0
OG0002478	0	0	0	0
OG0002479	0	0	0	0
OG0002480	0	0	0	0
OG0002481	0	0	0	0
OG0002482	0	0	0	0
OG0002484	0	0	0	0.0015
OG0002485	0	0	0	0
OG0002486	0	0	0	0.003126744
OG0002488	0	0	0	0
OG0002490	0	0	0	0
OG0002491	0	0	0	0
OG0002493	0	0	0	0
OG0002494	0	0	0	0
OG0002495	0	0	0	0
OG0002496	0	0	0	0
OG0002498	0	0	0	0
OG0002499	0	0	0	0
OG0002501	0	0	0	0
OG0002503	0	0	0	0.000857143
OG0002504	0	0	0	0
OG0002505	0	0	0	0
OG0002507	0	0	0	0
OG0002508	0	0	0	0
OG0002509	0	0	0	0
OG0002510	0	0	0	0
OG0002511	0	0	0	0
OG0002513	0	0	0	0.001941426
OG0002514	0	0	0	0.002196286
OG0002516	0	0	0	0.000916667
OG0002517	0	0	0	0
OG0002518	0	0	0	0
OG0002519	0	0	0	0
OG0002520	0	0	0	0
OG0002521	0	0	0	0
OG0002522	0	0	0	0
OG0002523	0	0	0	0
OG0002525	0	0	0	0
OG0002526	0	0	0	0.00324386
OG0002527	0	0	0	0
OG0002528	0	0	0	0
OG0002529	0	0	0	0
OG0002530	0	0	0	0
OG0002531	0	0	0	0
OG0002532	0	0	0	0
OG0002533	0	0	0	0
OG0002534	0	0	0	0
OG0002535	0	0	0	0
OG0002537	0	0	0	0
OG0002538	0	0	0	0
OG0002539	0	0	0	0
OG0002541	0	0	0	0
OG0002543	0	0	0	0
OG0002544	0	0	0	0.001947038
OG0002545	0	0	0	0
OG0002546	0	0	0	0
OG0002547	0	0	0	0
OG0002548	0	0	0	0
OG0002549	0	0	0	0
OG0002550	0	0	0	0
OG0002552	0	0	0	0
OG0002553	0	0	0	0
OG0002554	0	0	0	0
OG0002555	0	0	0	0
OG0002556	0	0	0	0
OG0002558	0	0	0	0
OG0002559	0	0	0	0
OG0002561	0	0	0	0
OG0002563	0	0	0	0.003739819
OG0002564	0	0	0	0
OG0002565	0	0	0	0
OG0002566	0	0	0	0
OG0002567	0	0	0	0
OG0002569	0	0	0	0.000972222
OG0002570	0	0	0	0
OG0002572	0	0	0	0
OG0002573	0	0	0	0
OG0002574	0	0	0	0
OG0002575	0	0	0	0.000973684
OG0002576	0	0	0	0
OG0002577	0	0	0	0
OG0002578	0	0	0	0
OG0002579	0	0	0	0
OG0002580	0	0	0	0
OG0002581	0	0	0	0
OG0002583	0	0	0	0
OG0002586	0	0	0	0
OG0002587	0	0	0	0
OG0002588	0	0	0	0
OG0002589	0	0	0	0
OG0002590	0	0	0	0
OG0002591	0	0	0	0
OG0002592	0	0	0	0
OG0002593	0	0	0	0
OG0002595	0	0	0	0
OG0002597	0	0	0	0
OG0002599	0	0	0	0
OG0002600	0	0	0	0
OG0002602	0	0	0	0
OG0002603	0	0	0	0
OG0002605	0	0	0	0
OG0002608	0	0	0	0
OG0002609	0	0	0	0
OG0002610	0	0	0	0
OG0002612	0	0	0	0
OG0002615	0	0	0	8.00E-04
OG0002616	0	0	0	0
OG0002617	0	0	0	0
OG0002618	0	0	0	0
OG0002619	0	0	0	0
OG0002620	0	0	0	0
OG0002621	0	0	0	0
OG0002622	0	0	0	0.002045455
OG0002623	0	0	0	0
OG0002624	0	0	0	0
OG0002625	0	0	0	0
OG0002626	0	0	0	0
OG0002627	0	0	0	0
OG0002628	0	0	0	0
OG0002630	0	0	0	0
OG0002631	0	0	0	0
OG0002633	0	0	0	0
OG0002635	0	0	0	0
OG0002636	0	0	0	0.000923752
OG0002637	0	0	0	0.004425568
OG0002638	0	0	0	0
OG0002639	0	0	0	0
OG0002640	0	0	0	0.000857143
OG0002641	0	0	0	0
OG0002642	0	0	0	0
OG0002643	0	0	0	0
OG0002644	0	0	0	0
OG0002645	0	0	0	0
OG0002646	0	0	0	0
OG0002647	0	0	0	0
OG0002648	0	0	0	0
OG0002649	0	0	0	0.001941426
OG0002650	0	0	0	0
OG0002651	0	0	0	0
OG0002652	0	0	0	0
OG0002653	0	0	0	0
OG0002654	0	0	0	0
OG0002655	0	0	0	0
OG0002656	0	0	0	0
OG0002657	0	0	0	0
OG0002658	0	0	0	0
OG0002659	0	0	0	0
OG0002660	0	0	0	0
OG0002661	0	0	0	0
OG0002662	0	0	0	0.000666667
OG0002663	0	0	0	0
OG0002666	0	0	0	0.005474756
OG0002667	0	0	0	0
OG0002669	0	0	0	0.001847871
OG0002671	0	0	0	0
OG0002672	0	0	0	0
OG0002673	0	0	0	0
OG0002674	0	0	0	0
OG0002675	0	0	0	0
OG0002677	0	0	0	0
OG0002678	0	0	0	0
OG0002680	0	0	0	0
OG0002682	0	0	0	0
OG0002683	0	0	0	0
OG0002685	0	0	0	0
OG0002686	0	0	0	0
OG0002687	0	0	0	0
OG0002688	0	0	0	0.001428571
OG0002689	0	0	0	0
OG0002691	0	0	0	0.00096
OG0002692	0	0	0	0
OG0002693	0	0	0	0
OG0002694	0	0	0	0
OG0002696	0	0	0	0
OG0002697	0	0	0	0
OG0002698	0	0	0	0
OG0002699	0	0	0	0
OG0002701	0	0	0	0
OG0002702	0	0	0	0
OG0002703	0	0	0	0
OG0002705	0	0	0	0
OG0002706	0	0	0	0
OG0002708	0	0	0	0
OG0002709	0	0	0	8.00E-04
OG0002710	0	0	0	0
OG0002711	0	0	0	0
OG0002713	0	0	0	0
OG0002714	0	0	0	0
OG0002716	0	0	0	0
OG0002718	0	0	0	0.000923752
OG0002719	0	0	0	0
OG0002720	0	0	0	0
OG0002723	0	0	0	0
OG0002724	0	0	0	0
OG0002725	0	0	0	0
OG0002726	0	0	0	0
OG0002727	0	0	0	0
OG0002728	0	0	0	0
OG0002730	0	0	0	0
OG0002731	0	0	0	0
OG0002732	0	0	0	0
OG0002733	0	0	0	0
OG0002734	0	0	0	0
OG0002735	0	0	0	0
OG0002736	0	0	0	0
OG0002737	0	0	0	0
OG0002738	0	0	0	0
OG0002739	0	0	0	0.000972222
OG0002740	0	0	0	0
OG0002741	0	0	0	0
OG0002742	0	0	0	0
OG0002744	0	0	0	0
OG0002745	0	0	0	0
OG0002746	0	0	0	0
OG0002748	0	0	0	0
OG0002749	0	0	0	0.001692308
OG0002753	0	0	0	0
OG0002754	0	0	0	0
OG0002755	0	0	0	0
OG0002756	0	0	0	0
OG0002758	0	0	0	0
OG0002759	0	0	0	0
OG0002761	0	0	0	0
OG0002762	0	0	0	0
OG0002763	0	0	0	0.000972222
OG0002764	0	0	0	0
OG0002765	0	0	0	0
OG0002767	0	0	0	0
OG0002768	0	0	0	0
OG0002769	0	0	0	0
OG0002770	0	0	0	0
OG0002771	0	0	0	0
OG0002775	0	0	0	0
OG0002776	0	0	0	0
OG0002777	0	0	0	0
OG0002779	0	0	0	0.006948806
OG0002781	0	0	0	0
OG0002782	0	0	0	0
OG0002783	0	0	0	0
OG0002784	0	0	0	0
OG0002785	0	0	0	0
OG0002786	0	0	0	0
OG0002787	0	0	0	0
OG0002790	0	0	0	0
OG0002791	0	0	0	0
OG0002792	0	0	0	0
OG0002794	0	0	0	0
OG0002795	0	0	0	0.000666667
OG0002796	0	0	0	0
OG0002797	0	0	0	0
OG0002798	0	0	0	0
OG0002799	0	0	0	0
OG0002800	0	0	0	0
OG0002801	0	0	0	0
OG0002803	0	0	0	0
OG0002804	0	0	0	0
OG0002805	0	0	0	0
OG0002806	0	0	0	0
OG0002807	0	0	0	0
OG0002809	0	0	0	0
OG0002810	0	0	0	0
OG0002812	0	0	0	0
OG0002814	0	0	0	0
OG0002815	0	0	0	0
OG0002816	0	0	0	0
OG0002817	0	0	0	0
OG0002818	0	0	0	0
OG0002819	0	0	0	0
OG0002820	0	0	0	0
OG0002822	0	0	0	0
OG0002823	0	0	0	0
OG0002824	0	0	0	0
OG0002825	0	0	0	0
OG0002826	0	0	0	0
OG0002827	0	0	0	0
OG0002828	0	0	0	0
OG0002832	0	0	0	0
OG0002833	0	0	0	0
OG0002834	0	0	0	0.008203509
OG0002835	0	0	0	0
OG0002836	0	0	0	0
OG0002837	0	0	0	0
OG0002839	0	0	0	0
OG0002840	0	0	0	0
OG0002842	0	0	0	0.002035714
OG0002843	0	0	0	0
OG0002844	0	0	0	0
OG0002845	0	0	0	0
OG0002846	0	0	0	0.002225
OG0002847	0	0	0	0
OG0002849	0	0	0	0
OG0002850	0	0	0	0
OG0002851	0	0	0	0
OG0002853	0	0	0	0.000888889
OG0002855	0	0	0	0
OG0002857	0	0	0	0
OG0002858	0	0	0	0
OG0002859	0	0	0	0
OG0002860	0	0	0	0
OG0002861	0	0	0	0
OG0002863	0	0	0	0
OG0002864	0	0	0	0
OG0002865	0	0	0	0.002688447
OG0002866	0	0	0	0
OG0002867	0	0	0	0
OG0002869	0	0	0	0
OG0002870	0	0	0	0.000961538
OG0002873	0	0	0	0
OG0002875	0	0	0	0
OG0002876	0	0	0	0
OG0002877	0	0	0	0
OG0002878	0	0	0	0
OG0002879	0	0	0	0
OG0002880	0	0	0	0
OG0002882	0	0	0	0
OG0002883	0	0	0	0
OG0002885	0	0	0	0
OG0002886	0	0	0	0
OG0002887	0	0	0	0
OG0002888	0	0	0	0.000972973
OG0002889	0	0	0	0.000964286
OG0002890	0	0	0	0
OG0002892	0	0	0	0
OG0002893	0	0	0	0
OG0002894	0	0	0	0
OG0002895	0	0	0	0
OG0002896	0	0	0	0.001894737
OG0002897	0	0	0	0
OG0002898	0	0	0	0
OG0002901	0	0	0	0
OG0002902	0	0	0	0
OG0002903	0	0	0	0
OG0002905	0	0	0	0
OG0002906	0	0	0	0
OG0002907	0	0	0	0
OG0002908	0	0	0	0
OG0002910	0	0	0	0
OG0002911	0	0	0	0
OG0002912	0	0	0	0
OG0002913	0	0	0	0
OG0002914	0	0	0	0
OG0002915	0	0	0	0
OG0002916	0	0	0	0
OG0002917	0	0	0	0
OG0002919	0	0	0	0
OG0002921	0	0	0	0
OG0002923	0	0	0	0
OG0002926	0	0	0	0
OG0002927	0	0	0	0
OG0002928	0	0	0	0
OG0002930	0	0	0	0
OG0002932	0	0	0	0.001873051
OG0002933	0	0	0	0
OG0002934	0	0	0	0
OG0002935	0	0	0	0
OG0002937	0	0	0	0
OG0002938	0	0	0	0.000972973
OG0002939	0	0	0	0
OG0002940	0	0	0	0
OG0002941	0	0	0	0
OG0002942	0	0	0	0
OG0002943	0	0	0	0.000969697
OG0002944	0	0	0	0
OG0002945	0	0	0	0
OG0002946	0	0	0	0
OG0002947	0	0	0	0
OG0002948	0	0	0	0
OG0002949	0	0	0	0
OG0002951	0	0	0	0.000966667
OG0002952	0	0	0	0
OG0002953	0	0	0	0
OG0002955	0	0	0	0
OG0002956	0	0	0	0
OG0002957	0	0	0	0
OG0002958	0	0	0	0
OG0002959	0	0	0	0
OG0002960	0	0	0	0
OG0002961	0	0	0	0
OG0002963	0	0	0	0
OG0002964	0	0	0	0
OG0002965	0	0	0	0.003567568
OG0002966	0	0	0	0
OG0002967	0	0	0	0
OG0002968	0	0	0	0
OG0002970	0	0	0	0
OG0002971	0	0	0	0
OG0002972	0	0	0	0
OG0002973	0	0	0	0
OG0002975	0	0	0	0
OG0002976	0	0	0	0
OG0002977	0	0	0	0
OG0002978	0	0	0	0
OG0002979	0	0	0	0
OG0002980	0	0	0	0
OG0002981	0	0	0	0
OG0002982	0	0	0	0
OG0002984	0	0	0	0.002301075
OG0002985	0	0	0	0
OG0002986	0	0	0	0
