invertebrate	vertebrate	MeanDecreaseAccuracy	MeanDecreaseGini
OG0000683	0	0	0	0
OG0000644	0	0	0	0
OG0000458	0	0	0	0
OG0000620	0	0	0	0
OG0000470	0	0	0	0
OG0000623	-1.42857142857143e-05	0	-7.14285714285714e-06	0.0389134368899075
OG0000672	0	0	0	0
OG0000648	0	0	0	0
OG0000283	0	0	0	0
OG0000529	0	0	0	0
OG0000652	1.5625e-05	0	7.04225352112676e-06	0.00443073192239859
OG0000765	0	0	0	0
OG0000634	0	0	0	0
OG0000759	6.25e-05	0	3.6231884057971e-05	0.0009873417721519
OG0000263	0	0	0	0
OG0000816	0	0	0	0
OG0000221	0	0	0	0.000833333333333333
OG0000475	0	0	0	0
OG0000718	0.000125	0	6.16438356164384e-05	0.000991452991452988
OG0000461	0	0	0	0
OG0000526	0	0	0	0
OG0000807	0	0	0	0
OG0013247	0	0	0	0
OG0000610	0	0	0	0
OG0000511	0	0	0	0
OG0000956	0	0	0	0
OG0000570	0	0	0	0
OG0000773	0	0	0	0
OG0000471	0	0	0	0
OG0000797	0	0	0	0
OG0000356	0	0	0	0
OG0000532	0	0	0	0
OG0000627	0	0	0	0
OG0001054	0	0	0	0
OG0000778	0	0	0	0
OG0000217	0	0	0	0
OG0000666	0.000131578947368421	0	7.04225352112676e-05	0.000991228070175438
OG0000553	0	0	0	0
OG0000646	0	0	0	0
OG0000647	0	0	0	0
OG0000783	0	0	0	0
OG0000643	0	0	0	0
OG0000720	0	0	0	0
OG0000989	0	0	0	0
OG0000586	0	0	0	0
OG0000692	0	0	0	0
OG0000630	0	0	0	0
OG0000800	3.94736842105263e-05	0	1.85185185185185e-05	0.00175364029909485
OG0000587	0	0	0	0
OG0000750	0	0	0	0
OG0000830	0	0	0	0
OG0000719	5.95238095238095e-05	0	3.33333333333333e-05	0.0364626711419578
OG0000616	0	0	0	0
OG0000760	0	0	0	0
OG0000993	0	0	0	0.000933333333333334
OG0000674	0	0	0	0
OG0000679	0	0	0	0
OG0000366	0	0	0	0
OG0000617	0	0	0	0
OG0000920	0	0	0	0
OG0000747	0	0	0	0
OG0000205	0	0	0	0
OG0000607	0	0	0	0.001875
OG0000579	0	0	0	0
OG0000834	0.000102941176470588	0	5.22388059701493e-05	0.00193118572292801
OG0000618	0	0	0	0
OG0000635	0	0	0	0
OG0000938	0	0	0	0
OG0000225	0	0	0	0
OG0000934	0	0	0	0
OG0000658	0	0	0	0
OG0000676	0	0	0	0
OG0000772	0	0	0	0
OG0000628	0	0	0	0
OG0000412	0	0	0	0
OG0000565	0	0	0	0
OG0000926	0	0	0	0
OG0000757	0	0	0	0
OG0000698	8.97435897435897e-05	0	4.72972972972973e-05	0.000990566037735846
OG0000181	0	0	0	0
OG0001159	0.000197368421052632	0	0.000105633802816901	0.00292035398230089
OG0000903	0	0	0	0.0313796390424459
OG0000368	0	0	0	0
OG0000813	0	0	0	0
OG0000686	0	0	0	0
OG0000527	0.000151515151515152	0	7.2463768115942e-05	0.000234073641145528
OG0000657	0	0	0	0
OG0000669	0	0	0	0
OG0000726	0	0	0	0
OG0000578	0	0	0	0
OG0000334	0	0	0	0
OG0000685	0	0	0	0
OG0000864	0	0	0	0
OG0001135	0	0	0	0
OG0000776	0	0	0	0.033657946093798
OG0001649	0	0	0	0
OG0000566	0	0	0	0
OG0000755	0	0	0	0
OG0000912	0	0	0	0
OG0000937	0	0	0	0
OG0000705	0	0	0	0
OG0000738	0	0	0	0.000666666666666667
OG0000722	0	0	0	0
OG0000943	0	0	0	0
OG0000856	0	0	0	0
OG0000357	0	0	0	0.000666666666666667
OG0000865	0	0	0	0
OG0000837	0	0	0	0
OG0000831	1.25e-05	0	6.49350649350649e-06	0.000909090909090909
OG0000593	0.000175	0	9.33333333333333e-05	0.0199524093038025
OG0000636	-1.13636363636364e-05	0	-6.57894736842105e-06	0.00179164480511152
OG0000866	0	0	0	0
OG0000945	0	0	0	0
OG0000715	0	0	0	0
OG0000822	0	0	0	0
OG0000965	0	0	0	0
OG0000758	0	0	0	0
OG0000840	0	0	0	0
OG0000770	0.000210510510510511	0	0.000117619047619048	0.0028217505612667
OG0000498	0	0	0	0
OG0000656	0	0	0	0
OG0000728	0.000205882352941176	0	9.45945945945946e-05	0.0408328664799253
OG0000788	0	0	0	0
OG0000953	0	0	0	0
OG0000746	0	0	0	0
OG0000539	0	0	0	0
OG0000572	0	0	0	0.00266666666666667
OG0000703	0	0	0	0
OG0000521	0	0	0	0
OG0000769	0	0	0	0
OG0000876	0	0	0	0
OG0000784	0	0	0	0
OG0000782	-1.16279069767442e-05	0	-6.66666666666667e-06	0.0012
OG0000873	0	0	0	0
OG0001023	0	0	0	0.00155555555555556
OG0000091	0	0	0	0
OG0000681	0	0	0	0
OG0000331	0.000122222222222222	0	6.79012345679012e-05	0.00129333333333334
OG0000402	0	0	0	0
OG0001171	0	0	0	0
OG0000768	0	0	0	0
OG0000815	0	0	0	0
OG0000841	0	0	0	0
OG0000858	0	0	0	0
OG0000849	0	0	0	0
OG0001222	0	0	0	0
OG0000218	0	0	0	0
OG0000689	0	0	0	0
OG0000700	0	0	0	0
OG0000561	0	0	0	0
OG0000696	0	0	0	0
OG0000988	0	0	0	0
OG0000846	0	0	0	0
OG0000990	0	0	0	0
OG0000944	0	0	0	0.0228063423831071
OG0001621	0	0	0	0
OG0001003	0	0	0	0
OG0000756	0	0	0	0
OG0000733	0	0	0	0
OG0000860	0	0	0	0
OG0000852	0	0	0	0
OG0000638	0	0	0	0
OG0000793	0	0	0	0
OG0000835	0	0	0	0
OG0000811	0	0	0	0
OG0000708	0	0	0	0
OG0000967	0	0	0	0
OG0000735	2.27272727272727e-05	0	1.44927536231884e-05	0.00305585585585586
OG0001309	0	0	0	0.0314901089745411
OG0000268	0	0	0	0
OG0000826	0	0	0	0
OG0000466	0	0	0	0.000990566037735846
OG0000716	0.000107142857142857	0	5.76923076923077e-05	0.00195959595959596
OG0000670	0	0	0	0
OG0000891	0	0	0	0
OG0000477	0	0	0	0
OG0001033	0	0	0	0
OG0001089	3.57142857142857e-05	0	2.02702702702703e-05	0.000345238095238095
OG0054950	0	0	0	0
OG0000753	0	0	0	0
OG0000179	7.77777777777778e-05	0	4.26829268292683e-05	0.00696428571428571
OG0000868	0	0	0	0
OG0000560	0	0	0	0
OG0000748	0	0	0	0
OG0000917	0	0	0	0
OG0000574	0	0	0	0.001
OG0000734	0	0	0	0
OG0000650	-1.31578947368421e-05	0	-6.17283950617284e-06	0.00291666666666667
OG0000948	0	0	0	0
OG0000950	0	0	0	0
OG0000947	0	0	0	0
OG0000710	0	0	0	7.99750078100629e-05
OG0000874	0	0	0	0
OG0000659	0	0	0	0.000533333333333333
OG0000766	0	0	0	0
OG0000682	0	0	0	0
OG0000884	0	0	0	0
OG0000664	0	0	0	0
OG0001178	0	0	0	0
OG0000684	0	0	0	0
OG0001207	0	0	0	0
OG0000562	0	0	0	0
OG0000958	0	0	0	0
OG0000744	0	0	0	0
OG0000888	0	0	0	0
OG0000673	0	0	0	0
OG0039665	4.28571428571429e-05	0	2.02702702702703e-05	0.0018525641025641
OG0000909	7.4468085106383e-05	0	4.66666666666667e-05	0.00240869272237197
OG0000731	0	0	0	0
OG0000690	0	0	0	0
OG0001036	1.28205128205128e-05	0	6.84931506849315e-06	0.0284562808863383
OG0000680	1.31578947368421e-05	0	6.32911392405063e-06	0.00188751814223512
OG0000904	0	0	0	0
OG0000936	0	0	0	0
OG0000975	0	0	0	0
OG0000875	1.16279069767442e-05	0	7.04225352112676e-06	0.00456141279123734
OG0000848	0	0	0	0.0390678040913335
OG0001011	0	0	0	0
OG0000694	0	0	0	0
OG0000997	0	0	0	0
OG0000894	0	0	0	0
OG0001117	1.06382978723404e-05	0	6.25e-06	0.0233156418981648
OG0000154	0	0	0	0
OG0000786	0	0	0	0
OG0000992	0	0	0	0
OG0000697	0	0	0	0
OG0000872	0	0	0	0
OG0000727	0	0	0	0
OG0000851	0	0	0	0.00190192901234568
OG0000877	0	0	0	0
OG0001028	0	0	0	0
OG0001185	0	0	0	0
OG0002327	0	0	0	0
OG0000713	0	0	0	0
OG0001283	0	0	0	0
OG0000699	0	0	0	0
OG0001030	0	0	0	2.14285714285722e-05
OG0000613	1.51515151515152e-05	0	7.35294117647059e-06	0.00227163461538461
OG0001088	0	0	0	0
OG0000984	0	0	0	0
OG0000915	0	0	0	0
OG0001004	0	0	0	0.0244796869625043
OG0000465	0	0	0	0
OG0001124	0	0	0	0
OG0001260	6.97674418604651e-05	0	3.94736842105263e-05	0.00588
OG0000780	0	0	0	0
OG0000957	0	0	0	0
OG0000954	0	0	0	0
OG0001406	0	0	0	0
OG0001015	0	0	0	0
OG0000817	0	0	0	0
OG0000885	0	0	0	0.0021030303030303
OG0000862	0	0	0	0
OG0000980	0	0	0	0
OG0001146	0	0	0	0
OG0000829	0	0	0	0
OG0001105	0	0	0	0
OG0000290	0	0	0	0
OG0000845	0	0	0	0
OG0001232	0	0	0	0
OG0001092	0	0	0	0
OG0001156	0	0	0	0
OG0001121	0	0	0	0
OG0001323	0.000188888888888889	0	0.000113333333333333	0.000757894736842104
OG0001113	0	0	0	0
OG0001090	0	0	0	0
OG0001329	0	0	0	0
OG0000787	0	0	0	0
OG0000892	0	0	0	0
OG0001006	0	0	0	0
OG0000651	0	0	0	0
OG0000896	0	0	0	0
OG0001052	0	0	0	0
OG0000844	0	0	0	0
OG0000809	0	0	0	0
OG0000960	0	0	0	0
OG0000878	0	0	0	0
OG0001193	0	0	0	0
OG0001365	-1.25e-05	0	-6.17283950617284e-06	0.0010448717948718
OG0000771	0	0	0	0
OG0001056	0	0	0	0
OG0001046	0	0	0	0
OG0000977	0	0	0	0
OG0001027	0	0	0	0
OG0000823	0	0	0	0
OG0000987	0	0	0	0.0342300250411556
OG0000847	-1.25e-05	0	-6.66666666666667e-06	0.000114010989010985
OG0001115	0	0	0	0
OG0001280	0	0	0	0
OG0000515	0	0	0	0
OG0001316	0	0	0	0
OG0000825	2.5e-05	0	1.35135135135135e-05	8e-04
OG0001016	0	0	0	0
OG0000359	0	0	0	0
OG0000838	0	0	0	0
OG0000814	0	0	0	0
OG0001188	0	0	0	0
OG0001470	0.000276315789473684	0	0.000141891891891892	0.00192998120300751
OG0001488	0	0	0	0
OG0001097	0	0	0	0
OG0000855	0	0	0	0
OG0001024	0	0	0	0
OG0001226	0	0	0	0
OG0000824	0	0	0	0
OG0000554	0	0	0	0
OG0000850	2.38095238095238e-05	0	1.36986301369863e-05	0.002
OG0000964	0	0	0	0.00191037065736794
OG0001160	0	0	0	0
OG0000827	0	0	0	0
OG0001144	0.000230769230769231	0	0.000118421052631579	0.0171428571428571
OG0001017	0	0	0	2.51369642281674e-05
OG0000524	-1.25e-05	0	-7.04225352112676e-06	0.00075
OG0001038	0	0	0	0
OG0001214	0	0	0	0
OG0001509	0	0	0	0.00133333333333333
OG0000525	0	0	0	0
OG0001091	4.08163265306122e-05	0	2.46913580246914e-05	0.0337014292896646
OG0001001	0	0	0	0
OG0000902	0	0	0	0
OG0001200	0	0	0	0
OG0000859	0	0	0	0
OG0001085	0	0	0	0
OG0000810	0	0	0	0
OG0001510	0	0	0	0
OG0001094	0	0	0	0
OG0000693	0	0	0	0
OG0001064	0	0	0	0
OG0001291	0	0	0	0
OG0000880	0	0	0	0
OG0000806	0	0	0	0
OG0001022	0	0	0	0
OG0001132	0	0	0	0
OG0001227	0	0	0	0
OG0001229	0.000138513513513514	0	7.70014825796887e-05	0.0450858082873293
OG0001060	0	0	0	0
OG0000828	0	0	0	0
OG0000159	0	0	0	0
OG0001328	0	0	0	0
OG0000709	0	0	0	0
OG0000921	0	0	0	0
OG0000604	0	0	0	0
OG0001172	0	0	0	0.00328804017041997
OG0000548	0	0	0	0
OG0001140	0	0	0	0
OG0001074	0	0	0	0
OG0001122	1.31578947368421e-05	0	7.04225352112676e-06	0.000916666666666667
OG0001261	0	0	0	0
OG0001851	0	0	0	0
OG0000863	0	0	0	0
OG0000998	0	0	0	0
OG0001213	0	0	0	0
OG0001107	0	0	0	0
OG0000927	0	0	0	0
OG0001037	1.28205128205128e-05	0	6.41025641025641e-06	0.00462332301341589
OG0001184	0	0	0	0
OG0001217	0	0	0	0
OG0001123	0	0	0	0
OG0000236	0	0	0	0
OG0001005	0	0	0	0
OG0002121	0	0	0	0
OG0001138	0	0	0	0
OG0001218	0	0	0	0.000666666666666667
OG0001130	7.77777777777778e-05	0	4.54545454545455e-05	0.04438043896804
OG0000777	0	0	0	0
OG0000422	0	0	0	0
OG0001278	0	0	0	0
OG0001372	5.40540540540541e-05	0	2.66666666666667e-05	0.0420612745098039
OG0000986	0	0	0	0
OG0001078	0	0	0	0
OG0001029	0	0	0	0
OG0001069	0	0	0	0
OG0001384	1.38888888888889e-05	0	7.2463768115942e-06	0.000666666666666667
OG0000433	0	0	0	0.00386314602698371
OG0000973	0	0	0	0
OG0000916	0	0	0	0
OG0001212	0	0	0	0
OG0000462	0	0	0	0
OG0001025	0	0	0	0
OG0001368	0	0	0	0
OG0001401	0	0	0	0
OG0001081	0	0	0	0
OG0001087	0	0	0	0
OG0001032	0	0	0	0
OG0001685	0	0	0	0.0012
OG0000908	9.9390243902439e-05	0	5.65392354124748e-05	0.0299096921787583
OG0001641	0	0	0	5e-04
OG0001568	0	0	0	0
OG0001198	0	0	0	0
OG0001775	0	0	0	0
OG0001102	0	0	0	0
OG0001163	0	0	0	0.00188856252781486
OG0001697	0	0	0	0
OG0001079	0	0	0	0
OG0001083	0	0	0	0
OG0000854	0	0	0	0.000666666666666667
OG0001031	0	0	0	0
OG0003022	0	0	0	0
OG0001050	0	0	0	0
OG0001223	0	0	0	0
OG0001208	0	0	0	0
OG0000791	0	0	0	0
OG0001166	0	0	0	0
OG0001239	0	0	0	0
OG0016797	0	0	0	0
OG0001018	0	0	0	0
OG0001424	0	0	0	0
OG0000918	0	0	0	0
OG0000349	0	0	0	0
OG0001093	0	0	0	0
OG0001112	0	0	0	0
OG0001224	0	0	0	0
OG0001420	0	0	0	0
OG0000923	0	0	0	0
OG0000536	0	0	0	0
OG0001139	0	0	0	0
OG0001154	0.000166666666666667	0	9.375e-05	0.0307437144669188
OG0001419	0	0	0	0
OG0001440	0	0	0	0
OG0001644	6.81818181818182e-05	0	3.7037037037037e-05	0.00196330275229358
OG0001167	0	0	0	0
OG0001277	0	0	0	0
OG0000928	0	0	0	0
OG0001885	0	0	0	0
OG0001471	0	0	0	0
OG0000206	0	0	0	0
OG0001142	0	0	0	0
OG0000606	0	0	0	0
OG0001234	0	0	0	0.000591053391053386
OG0001381	0	0	0	0
OG0000665	0	0	0	0
OG0001190	1.51515151515152e-05	0	6.75675675675676e-06	0.000154008438818565
OG0000775	2.56410256410256e-05	0	1.33333333333333e-05	0.00142857142857143
OG0000889	0	0	0	0
OG0000963	0	0	0	0
OG0001129	0	0	0	0
OG0001174	0	0	0	0
OG0001370	0	0	0	0
OG0001143	0	0	0	0
OG0000571	0	0	0	0
OG0001176	0	0	0	0
OG0001169	0	0	0	0
OG0001453	0	0	0	0
OG0001210	0	0	0	0
OG0001438	0	0	0	0
OG0001265	0	0	0	0
OG0001405	0	0	0	0
OG0001215	0	0	0	0
OG0001533	0	0	0	0
OG0001290	0	0	0	0
OG0001211	0	0	0	0
OG0001595	0	0	0	0
OG0001201	0	0	0	0
OG0001300	0	0	0	0
OG0001126	0	0	0	0
OG0039417	0	0	0	0
OG0001231	0	0	0	0
OG0001570	0	0	0	0
OG0001327	0	0	0	0
OG0001541	0	0	0	0
OG0001237	0	0	0	0
OG0001080	0	0	0	0
OG0001382	0	0	0	0
OG0001427	1.38888888888889e-05	0	6.66666666666667e-06	0.000222222222222221
OG0001620	0	0	0	0
OG0001865	0	0	0	0
OG0000925	0	0	0	0
OG0000743	0	0	0	0
OG0001345	0	0	0	0
OG0001111	0	0	0	0
OG0002704	0	0	0	0
OG0001196	0	0	0	0
OG0001299	0	0	0	0
OG0001412	0	0	0	0
OG0001478	0	0	0	0
OG0001495	0	0	0	0
OG0001351	0	0	0	0
OG0001353	0	0	0	0
OG0000952	0	0	0	0
OG0001251	2.7027027027027e-05	0	1.40845070422535e-05	0.0316328854210166
OG0001362	0	0	0	0
OG0001355	0	0	0	0
OG0001680	0	0	0	0
OG0002141	0	0	0	0
OG0001186	0	0	0	0.000603488920320601
OG0001339	0	0	0	0
OG0001485	0	0	0	0
OG0001486	0	0	0	0
OG0001456	0	0	0	0.0238951505130354
OG0000520	0	0	0	0
OG0001240	0	0	0	0
OG0001233	0	0	0	0.000244897959183675
OG0001302	0	0	0	0
OG0001119	0	0	0	0.000241304347826087
OG0001493	0	0	0	0
OG0001219	0	0	0	0
OG0002364	0	0	0	0
OG0001398	0	0	0	0
OG0001253	0	0	0	0
OG0001779	0	0	0	0
OG0001602	0	0	0	0
OG0001244	0	0	0	0.001875
OG0001335	0	0	0	0
OG0001445	0	0	0	0
OG0000761	0	0	0	0
OG0001313	0	0	0	0
OG0001161	0	0	0	0
OG0001567	0	0	0	0
OG0012924	0	0	0	0
OG0001241	0	0	0	0
OG0001499	0	0	0	0.000159595959595961
OG0000468	0	0	0	0
OG0001386	0	0	0	0
OG0001646	0	0	0	0
OG0001098	0	0	0	0
OG0001437	0	0	0	0
OG0001782	0	0	0	0
OG0042273	0	0	0	0
OG0001422	0	0	0	0
OG0001860	0	0	0	0
OG0001259	0	0	0	0
OG0001492	0	0	0	0
OG0001203	0	0	0	0
OG0001252	0	0	0	0
OG0001342	0	0	0	0
OG0001613	0	0	0	0
OG0003014	0	0	0	0
OG0001755	0	0	0	5e-04
OG0000839	0	0	0	0
OG0001451	0	0	0	0
OG0001900	0	0	0	0
OG0155656	0	0	0	0
OG0001814	0	0	0	0
OG0001343	0	0	0	0.000985507246376812
OG0000598	0	0	0	0.00098936170212766
OG0000568	0	0	0	0
OG0001463	0	0	0	0
OG0001194	0	0	0	0.001
OG0001662	0	0	0	0
OG0001546	2.71062271062271e-05	0	1.48547535211268e-05	0.00258928571428571
OG0001518	0	0	0	0
OG0001399	0	0	0	0
OG0001655	0.000511562998405104	0	0.000246809309309309	0.0421470971700284
OG0001849	1.61290322580645e-05	0	7.2463768115942e-06	0.00200675675675676
OG0001714	0	0	0	0.000242424242424242
OG0001179	-1.25e-05	0	-7.14285714285714e-06	0.00192099209920992
OG0001267	0	0	0	0
OG0001321	0	0	0	0
OG0001502	0	0	0	0
OG0001393	0	0	0	0
OG0001534	1.16279069767442e-05	0	6.49350649350649e-06	0.00274242424242424
OG0001430	5.12820512820513e-05	0	2.66666666666667e-05	0.0341987872956433
OG0001375	0	0	0	0
OG0001774	0	0	0	0
OG0001462	-3.75e-05	0	-2.02702702702703e-05	0.00379166666666667
OG0001676	2.63157894736842e-05	0	1.36986301369863e-05	0.000947368421052632
OG0001426	0	0	0	0.000955681818181819
OG0001153	0	0	0	0
OG0001242	0	0	0	0
OG0000582	0	0	0	0
OG0001162	0	0	0	0
OG0000271	0	0	0	0
OG0001049	0	0	0	0
OG0001575	0	0	0	0
OG0001282	0	0	0	0
OG0000789	0	0	0	0.000666666666666667
OG0001446	0	0	0	0
OG0001287	0	0	0	0
OG0001168	-1.42857142857143e-05	0	-6.94444444444444e-06	0.000875
OG0001357	0	0	0	0
OG0001349	0	0	0	0
OG0001477	0	0	0	0
OG0001686	0	0	0	0
OG0001572	0	0	0	0
OG0001530	0	0	0	0
OG0001576	0	0	0	0
OG0001638	0	0	0	0
OG0001672	0	0	0	0
OG0001609	0	0	0	0
OG0001110	0	0	0	0
OG0001249	0	0	0	0
OG0001270	0	0	0	0
OG0001579	0.000115384615384615	0	6.33802816901408e-05	0.000716374269005847
OG0001373	3.65853658536585e-05	0	2e-05	0.0150640978964401
OG0000900	0	0	0	0
OG0001394	0	0	0	0
OG0001442	-1.25e-05	0	-6.17283950617284e-06	0.000740825688073393
OG0001414	0	0	0	0
OG0000940	0.0002375	0	0.000143939393939394	9.60784313725327e-06
OG0001597	2.5e-05	0	1.51515151515152e-05	0.00397415329768271
OG0001862	0	0	0	0
OG0001661	0	0	0	0
OG0002032	0	0	0	0
OG0001750	0	0	0	0.0149658158774864
OG0000478	0	0	0	0
OG0001356	0	0	0	0
OG0001397	0.000113636363636364	0	6.57894736842105e-05	0.00188645399907536
OG0001796	0	0	0	0
OG0001850	4.44444444444444e-05	0	2.5974025974026e-05	0.000990196078431374
OG0001603	0	0	0	0
OG0001216	0	0	0	0
OG0002309	0	0	0	0
OG0001606	0	0	0	0
OG0000502	0	0	0	0
OG0000994	0	0	0	0
OG0001598	0	0	0	0
OG0001717	2.78637770897833e-05	0	1.42022562449637e-05	0.06829699236713
OG0001898	0	0	0	0
OG0001128	0	0	0	0
OG0001643	0	0	0	0
OG0001273	0	0	0	0
OG0001519	0	0	0	0
OG0001383	0	0	0	0
OG0001548	0	0	0	0
OG0001352	0	0	0	0
OG0001589	0	0	0	0
OG0001846	0	0	0	0
OG0001425	0	0	0	0
OG0001767	0	0	0	0
OG0001843	0	0	0	0
OG0001347	0	0	0	0
OG0002705	0	0	0	0
OG0002162	0	0	0	0
OG0035460	0	0	0	0
OG0001048	1.35135135135135e-05	0	6.94444444444444e-06	0.00133333333333333
OG0001073	0	0	0	0
OG0001573	1.19047619047619e-05	0	6.66666666666667e-06	0.000916666666666667
OG0002210	0	0	0	0
OG0001416	0	0	0	0
OG0001439	0	0	0	0
OG0001619	-1.16279069767442e-05	0	-7.04225352112676e-06	0.0294030519384425
OG0094878	0	0	0	0
OG0001103	0	0	0	0
OG0001802	0	0	0	0
OG0001404	0	0	0	0
OG0001952	0	0	0	0
OG0002345	0	0	0	0
OG0001330	0	0	0	0
OG0001457	0	0	0	0
OG0001482	0	0	0	0
OG0001943	0	0	0	0
OG0001062	0	0	0	0
OG0001539	0	0	0	0
OG0001348	0	0	0	0
OG0001752	0	0	0	0
OG0002081	0	0	0	0
OG0001650	0	0	0	0
OG0001756	1.11111111111111e-05	0	5.81395348837209e-06	0.0230612745098039
OG0001858	0	0	0	0
OG0001254	0	0	0	0
OG0009226	7.5e-05	0	4.16666666666667e-05	0.000989795918367349
OG0001560	0	0	0	0
OG0001141	0	0	0	0
OG0001689	0	0	0	0
OG0002172	0	0	0	0
OG0001258	0	0	0	0
OG0001600	0	0	0	0
OG0001418	0	0	0	0
OG0001432	0	0	0	0
OG0000890	0	0	0	0
OG0001467	0	0	0	0
OG0001633	0	0	0	0
OG0001047	0	0	0	0
OG0001975	0	0	0	0
OG0001765	0	0	0	0
OG0001880	7.14285714285714e-05	0	3.84615384615385e-05	0.000921763869132292
OG0001550	0	0	0	0
OG0001537	0	0	0	0
OG0001512	0	0	0	0
OG0001350	0	0	0	0
OG0001783	0	0	0	0
OG0001044	0	0	0	0
OG0001363	0	0	0	0
OG0001476	0	0	0	0
OG0001821	0	0	0	0
OG0001434	0	0	0	0
OG0001701	0	0	0	0
OG0001863	0	0	0	0
OG0001275	1.5625e-05	0	6.94444444444444e-06	0.001875
OG0001929	0	0	0	0
OG0001543	0	0	0	0
OG0001927	0	0	0	0
OG0001622	0	0	0	0
OG0001702	0	0	0	0
OG0001148	0	0	0	0
OG0001659	0	0	0	0
OG0001610	0	0	0	0
OG0001726	0	0	0	0.00075
OG0001961	0	0	0	0
OG0001379	0	0	0	0
OG0001601	0	0	0	0
OG0001531	0	0	0	0
OG0001733	0	0	0	0
OG0001296	0	0	0	0
OG0001524	0	0	0	7.40740740740744e-05
OG0000602	0	0	0	0
OG0001472	0	0	0	0
OG0001833	0	0	0	0
OG0000596	0	0	0	0
OG0001315	0	0	0	0
OG0001475	0	0	0	0
OG0000985	0	0	0	0
OG0001447	0	0	0	0
OG0001392	0	0	0	0
OG0001679	0	0	0	0
OG0001935	1.02040816326531e-05	0	6.41025641025641e-06	0.000989130434782609
OG0002080	0	0	0	0
OG0001289	0	0	0	0
OG0001324	0	0	0	0
OG0001937	0	0	0	0
OG0002539	0	0	0	0
OG0001768	0	0	0	0.00709743311967741
OG0001652	0	0	0	0.033040866873065
OG0001705	0	0	0	4.21052631578931e-05
OG0001464	0	0	0	0
OG0001771	0	0	0	0
OG0002009	0	0	0	0
OG0001795	0	0	0	0
OG0001423	1.5625e-05	0	7.35294117647059e-06	0.000229629629629628
OG0003107	0.000141025641025641	0	7.53424657534246e-05	0.00276529160739687
OG0001586	0	0	0	0
OG0001642	0	0	0	0
OG0001664	0	0	0	0
OG0001665	5.26315789473684e-05	0	2.56410256410256e-05	0.00265695792880259
OG0001908	0	0	0	0.0275559297606857
OG0001806	0	0	0	0
OG0001525	0	0	0	0
OG0001604	2.38095238095238e-05	0	1.42857142857143e-05	0.000970101010101011
OG0001758	-1.38888888888889e-05	0	-6.75675675675676e-06	0.0240330739584493
OG0001657	0	0	0	0
OG0001528	0	0	0	0
OG0000843	0	0	0	0
OG0001744	2.32558139534884e-05	0	1.38888888888889e-05	0.00541666666666667
OG0001125	0	0	0	0
OG0001429	0	0	0	0
OG0000573	0	0	0	0
OG0001585	0	0	0	0
OG0001772	0	0	0	0
OG0001681	0	0	0	0
OG0001496	0	0	0	0
OG0002592	0	0	0	0
OG0000895	0	0	0	0
OG0001318	0	0	0	0
OG0001710	0	0	0	0
OG0001508	0	0	0	0
OG0002578	0	0	0	0
OG0064307	0	0	0	0
OG0001077	0	0	0	0
OG0002030	0	0	0	0.00129032258064516
OG0002252	1.42857142857143e-05	0	6.49350649350649e-06	0.0016
OG0000306	0	0	0	0
OG0001228	0	0	0	0
OG0001584	0	0	0	0
OG0001630	0	0	0	0
OG0001748	0	0	0	0.000666666666666667
OG0001953	0	0	0	0
OG0001713	0	0	0	0.000833333333333333
OG0001923	2.27272727272727e-05	0	1.26582278481013e-05	0.00224489795918367
OG0001523	0	0	0	0
OG0001690	0	0	0	0
OG0001695	0	0	0	0
OG0001346	0	0	0	0
OG0001364	0	0	0	0
OG0001605	0	0	0	0
OG0001645	0	0	0	0
OG0001869	2.56410256410256e-05	0	1.49253731343284e-05	0.00194805194805195
OG0001741	0	0	0	0
OG0000590	0	0	0	0
OG0001739	0	0	0	0
OG0002019	0.000188555347091932	0	9.77884139296914e-05	0.00245476455320727
OG0002219	0.000115384615384615	0	6e-05	0.00376961538461538
OG0000970	0	0	0	0
OG0002071	0	0	0	0
OG0002021	0	0	0	0
OG0001155	0	0	0	0
OG0001792	0	0	0	0
OG0002105	0	0	0	0
OG0001114	0	0	0	0.00142857142857143
OG0001684	0	0	0	0
OG0001591	0	0	0	8e-04
OG0000968	0	0	0	0.000930786267995572
OG0001503	0	0	0	0
OG0001256	0	0	0	0
OG0001314	0	0	0	0
OG0001712	0	0	0	0
OG0001722	0	0	0	0
OG0001627	0	0	0	0
OG0001636	0	0	0	0
OG0002221	3.26086956521739e-05	0	2e-05	0.00385185185185185
OG0001716	0	0	0	0
OG0002055	0	0	0	0
OG0001164	0	0	0	0
OG0001540	0	0	0	0
OG0001819	0	0	0	0
OG0001848	0	0	0	0
OG0001334	0	0	0	0
OG0001891	0	0	0	0
OG0001832	0	0	0	0
OG0002027	0	0	0	0
OG0000631	0	0	0	0
OG0001815	0.000142857142857143	0	7.59493670886076e-05	0.000405228758169933
OG0001838	3.84615384615385e-05	0	1.94805194805195e-05	0.00382978723404256
OG0002148	0	0	0	0
OG0002503	0.000162790697674419	0	9.85915492957746e-05	0.00290909090909091
OG0002060	0	0	0	0
OG0001020	2.4390243902439e-05	0	1.38888888888889e-05	0.000884943666780472
OG0002298	0	0	0	0
OG0001317	0	0	0	0
OG0002333	0	0	0	0
OG0002038	1.38888888888889e-05	0	6.75675675675676e-06	0.000466666666666669
OG0000435	0	0	0	0
OG0001449	0	0	0	0
OG0001319	0	0	0	0
