	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0011015	0	0	0	0
OG0011016	0	0	0	0
OG0011017	0	0	0	0
OG0011018	0	0	0	0
OG0011019	0	0	0	0
OG0011020	0	0	0	0
OG0011021	0	0	0	0
OG0011022	0	0	0	0.001878788
OG0011023	0	0	0	0
OG0011024	0	0	0	0
OG0011025	0	0	0	0
OG0011026	0	0	0	0
OG0011027	0	0	0	0
OG0011028	0	0	0	0
OG0011029	0	0	0	0
OG0011031	0	0	0	0.001785328
OG0011032	0	0	0	0.000833333
OG0011033	0	0	0	0.000857143
OG0011034	0	0	0	0
OG0011035	0	0	0	0
OG0011036	0	0	0	0
OG0011037	0	0	0	0
OG0011038	0	0	0	0
OG0011039	0	0	0	0
OG0011040	0	0	0	0
OG0011041	0	0	0	0
OG0011042	0	0	0	0
OG0011044	0	0	0	0
OG0011045	0	0	0	0
OG0011046	0	0	0	0
OG0011047	0	0	0	0
OG0011048	0	0	0	0
OG0011050	0	0	0	0
OG0011051	0	0	0	0.001875
OG0011052	0	0	0	0
OG0011054	0	0	0	0
OG0011055	0	0	0	0
OG0011056	0	0	0	0
OG0011057	0	0	0	0
OG0011058	0	0	0	0
OG0011059	0	0	0	0
OG0011060	0	0	0	0
OG0011061	0	0	0	0
OG0011062	0	0	0	0
OG0011063	0	0	0	0
OG0011064	0	0	0	0
OG0011065	0	0	0	0
OG0011066	0	0	0	0
OG0011067	0	0	0	0
OG0011068	0	0	0	0
OG0011069	0	0	0	0
OG0011070	0	0	0	0
OG0011071	0	0	0	0
OG0011072	0	0	0	0
OG0011073	0	0	0	0
OG0011074	0	0	0	0
OG0011075	0	0	0	0
OG0011076	0	0	0	0
OG0011078	0	0	0	0
OG0011079	0	0	0	0
OG0011081	0	0	0	0
OG0011083	0	0	0	0
OG0011084	0	0	0	0
OG0011085	0	0	0	0
OG0011086	0	0	0	0
OG0011087	0	0	0	0
OG0011088	0	0	0	0
OG0011089	0	0	0	0.002652907
OG0011090	0	0	0	0
OG0011091	0	0	0	0
OG0011093	0	0	0	0
OG0011096	0	0	0	8.00E-04
OG0011098	0	0	0	0
OG0011099	0	0	0	0
OG0011101	0	0	0	0
OG0011102	0	0	0	0
OG0011103	0	0	0	0
OG0011104	0	0	0	0
OG0011105	0	0	0	0
OG0011106	0	0	0	0
OG0011107	0	0	0	0
OG0011108	0	0	0	0
OG0011109	0	0	0	0
OG0011111	0	0	0	0
OG0011112	0	0	0	0.000966667
OG0011113	0	0	0	0
OG0011114	0	0	0	0
OG0011115	0	0	0	0
OG0011116	0	0	0	0
OG0011117	0	0	0	0.001878788
OG0011118	0	0	0	0
OG0011119	0	0	0	0
OG0011120	0	0	0	0
OG0011121	0	0	0	0
OG0011122	0	0	0	0
OG0011123	0	0	0	0
OG0011124	0	0	0	0
OG0011125	0	0	0	0
OG0011126	0	0	0	0
OG0011127	0	0	0	0
OG0011128	0	0	0	0
OG0011129	0	0	0	0
OG0011130	0	0	0	0
OG0011131	0	0	0	0
OG0011132	0	0	0	0
OG0011133	0	0	0	0.001759531
OG0011134	0	0	0	0
OG0011135	0	0	0	0
OG0011136	0	0	0	0
OG0011138	0	0	0	0
OG0011139	0	0	0	0
OG0011141	0	0	0	0
OG0011142	0	0	0	0
OG0011144	0	0	0	0
OG0011145	0	0	0	0
OG0011146	0	0	0	0
OG0011147	0	0	0	0
OG0011148	0	0	0	0
OG0011150	0	0	0	0
OG0011151	0	0	0	0
OG0011152	0	0	0	0
OG0011153	0	0	0	0
OG0011154	0	0	0	0
OG0011155	0	0	0	0
OG0011156	0	0	0	0
OG0011157	0	0	0	0
OG0011158	0	0	0	0
OG0011159	0	0	0	0
OG0011160	0	0	0	0
OG0011161	0	0	0	0
OG0011163	0	0	0	0
OG0011164	0	0	0	0
OG0011165	0	0	0	0
OG0011166	0	0	0	0
OG0011167	0	0	0	0.00096
OG0011168	0	0	0	0
OG0011169	0	0	0	0
OG0011170	0	0	0	0
OG0011171	0	0	0	0
OG0011172	0	0	0	0
OG0011173	0	0	0	0
OG0011174	0	0	0	0
OG0011175	0	0	0	0
OG0011176	0	0	0	0
OG0011177	0	0	0	0
OG0011178	0	0	0	0
OG0011180	0	0	0	0
OG0011181	0	0	0	0
OG0011182	0	0	0	0
OG0011183	0	0	0	0
OG0011184	0	0	0	0
OG0011185	0	0	0	0
OG0011186	0	0	0	0
OG0011187	0	0	0	0
OG0011188	0	0	0	0
OG0011189	0	0	0	0
OG0011190	0	0	0	0
OG0011191	0	0	0	0
OG0011192	0	0	0	0
OG0011193	0	0	0	0
OG0011194	0	0	0	0
OG0011195	0	0	0	0
OG0011196	0	0	0	0
OG0011197	0	0	0	0
OG0011198	0	0	0	0
OG0011199	0	0	0	0
OG0011200	0	0	0	0
OG0011201	0	0	0	0
OG0011202	0	0	0	0
OG0011203	0	0	0	0
OG0011204	0	0	0	0
OG0011205	0	0	0	0
OG0011207	0	0	0	0
OG0011208	0	0	0	0
OG0011209	0	0	0	0
OG0011210	0	0	0	0
OG0011211	0	0	0	0
OG0011212	0	0	0	0
OG0011213	0	0	0	0
OG0011214	0	0	0	0
OG0011215	0	0	0	0
OG0011216	0	0	0	0
OG0011217	0	0	0	0
OG0011218	0	0	0	0
OG0011219	0	0	0	0
OG0011220	0	0	0	0
OG0011221	0	0	0	0
OG0011222	0	0	0	0
OG0011223	0	0	0	0
OG0011224	0	0	0	0
OG0011225	0	0	0	0
OG0011226	0	0	0	0
OG0011227	0	0	0	0
OG0011228	0	0	0	0.005142857
OG0011229	0	0	0	0
OG0011230	0	0	0	0
OG0011231	0	0	0	0
OG0011232	0	0	0	0
OG0011233	0	0	0	0
OG0011235	0	0	0	0
OG0011236	0	0	0	0
OG0011237	0	0	0	0
OG0011238	0	0	0	0
OG0011240	0	0	0	0
OG0011241	0	0	0	0
OG0011242	0	0	0	0
OG0011243	0	0	0	0
OG0011244	0	0	0	0
OG0011246	0	0	0	0
OG0011249	0	0	0	0
OG0011250	0	0	0	0
OG0011251	0	0	0	0
OG0011253	0	0	0	0
OG0011254	0	0	0	0
OG0011256	0	0	0	0
OG0011257	0	0	0	0
OG0011258	0	0	0	0
OG0011259	0	0	0	0
OG0011260	0	0	0	0
OG0011261	0	0	0	0
OG0011263	0	0	0	0
OG0011264	0	0	0	0
OG0011265	0	0	0	0
OG0011266	0	0	0	0
OG0011267	0	0	0	0
OG0011269	0	0	0	0
OG0011270	0	0	0	0
OG0011271	0	0	0	0
OG0011272	0	0	0	0
OG0011273	0	0	0	0
OG0011274	0	0	0	0
OG0011275	0	0	0	0.000910038
OG0011276	0	0	0	0
OG0011277	0	0	0	0
OG0011279	0	0	0	0
OG0011280	0	0	0	0
OG0011281	0	0	0	0
OG0011283	0	0	0	0
OG0011284	0	0	0	0
OG0011285	0	0	0	0
OG0011286	0	0	0	0
OG0011287	0	0	0	0.000890313
OG0011289	0	0	0	0
OG0011290	0	0	0	0
OG0011295	0	0	0	0
OG0011296	0	0	0	0
OG0011297	0	0	0	0
OG0011298	0	0	0	0
OG0011299	0	0	0	0
OG0011301	0	0	0	0
OG0011303	0	0	0	0
OG0011305	0	0	0	0
OG0011306	0	0	0	0
OG0011307	0	0	0	0
OG0011308	0	0	0	0.000967742
OG0011309	0	0	0	0
OG0011310	0	0	0	0
OG0011311	0	0	0	0
OG0011312	0	0	0	0
OG0011313	0	0	0	0.000964286
OG0011314	0	0	0	0
OG0011315	0	0	0	0
OG0011317	0	0	0	0.001882353
OG0011320	0	0	0	0
OG0011321	0	0	0	0
OG0011322	0	0	0	0.01475847
OG0011323	0	0	0	0
OG0011324	0	0	0	0
OG0011332	0	0	0	0
OG0011333	0	0	0	0
OG0011337	0	0	0	0
OG0011341	0	0	0	0
OG0011342	0	0	0	0
OG0011343	0	0	0	0
OG0011344	0	0	0	0
OG0011346	0	0	0	0
OG0011347	0	0	0	0
OG0011348	0	0	0	0
OG0011349	0	0	0	0
OG0011350	0	0	0	0
OG0011351	0	0	0	0
OG0011354	0	0	0	0
OG0011356	0	0	0	0
OG0011357	0	0	0	0
OG0011358	0	0	0	0
OG0011360	0	0	0	0
OG0011364	0	0	0	0
OG0011367	0	0	0	0
OG0011368	0	0	0	0
OG0011369	0	0	0	0
OG0011370	0	0	0	0
OG0011372	0	0	0	0.000969697
OG0011375	0	0	0	0
OG0011376	0	0	0	0
OG0011377	0	0	0	0
OG0011378	0	0	0	0
OG0011379	0	0	0	0
OG0011381	0	0	0	0.001806129
OG0011386	0	0	0	0
OG0011389	0	0	0	0
OG0011390	0	0	0	0
OG0011391	0	0	0	0.000972973
OG0011393	0	0	0	0
OG0011394	0	0	0	0
OG0011395	0	0	0	0
OG0011396	0	0	0	0
OG0011397	0	0	0	0
OG0011399	0	0	0	0
OG0011403	0	0	0	0
OG0011405	0	0	0	0
OG0011406	0	0	0	0.00097619
OG0011411	0	0	0	0.00097561
OG0011413	0	0	0	0
OG0011414	0	0	0	0
OG0011417	0	0	0	0
OG0011418	0	0	0	0
OG0011419	0	0	0	0
OG0011420	0	0	0	0
OG0011423	0	0	0	0.001719048
OG0011424	0	0	0	0
OG0011425	0	0	0	0
OG0011428	0	0	0	0
OG0011431	0	0	0	0
OG0011434	0	0	0	0
OG0011435	0	0	0	0
OG0011440	0	0	0	0
OG0011443	0	0	0	0
OG0011446	0	0	0	0.000975
OG0011447	0	0	0	0
OG0011448	0	0	0	0
OG0011458	0	0	0	0
OG0011460	0	0	0	0
OG0011462	0	0	0	0
OG0011464	0	0	0	0
OG0011465	0	0	0	0
OG0011466	0	0	0	0
OG0011467	0	0	0	0
OG0011468	0	0	0	0
OG0011469	0	0	0	0
OG0011470	0	0	0	0
OG0011471	0	0	0	0
OG0011477	0	0	0	0
OG0011481	0	0	0	0
OG0011484	0	0	0	0
OG0011485	0	0	0	0
OG0011486	0	0	0	0
OG0011488	0	0	0	0
OG0011490	0	0	0	0
OG0011491	0	0	0	0
OG0011496	0	0	0	0
OG0011497	0	0	0	0.001230769
OG0011501	0	0	0	0
OG0011504	0	0	0	0
OG0011510	0	0	0	0
OG0011513	0	0	0	0
OG0011514	0	0	0	0
OG0011516	0	0	0	0
OG0011517	0	0	0	0
OG0011518	0	0	0	0
OG0011519	0	0	0	0
OG0011521	0	0	0	0
OG0011524	0	0	0	0.001862069
OG0011525	0	0	0	0
OG0011526	0	0	0	0
OG0011527	0	0	0	0
OG0011529	0	0	0	0
OG0011534	0	0	0	0
OG0011535	0	0	0	0
OG0011536	0	0	0	0
OG0011537	0	0	0	0
OG0011538	0	0	0	0
OG0011539	0	0	0	0
OG0011540	0	0	0	0
OG0011541	0	0	0	0
OG0011543	0	0	0	0
OG0011544	0	0	0	0
OG0011553	0	0	0	0
OG0011561	0	0	0	0
OG0011563	0	0	0	0
OG0011565	0	0	0	0
OG0011566	0	0	0	0
OG0011569	0	0	0	0
OG0011570	0	0	0	0
OG0011572	0	0	0	0
OG0011575	0	0	0	0
OG0011580	0	0	0	0
OG0011584	0	0	0	0
OG0011586	0	0	0	0.000932347
OG0011588	0	0	0	0
OG0011589	0	0	0	0
OG0011590	0	0	0	0
OG0011591	0	0	0	0
OG0011601	0	0	0	0
OG0011609	0	0	0	0
OG0011616	0	0	0	0
OG0011619	0	0	0	0
OG0011623	0	0	0	0
OG0011624	0	0	0	0
OG0011625	0	0	0	0
OG0011632	0	0	0	0
OG0011633	0	0	0	0
OG0011640	0	0	0	0
OG0011641	0	0	0	0
OG0011642	0	0	0	0
OG0011644	0	0	0	0
OG0011646	0	0	0	0
OG0011650	0	0	0	0
OG0011654	0	0	0	0
OG0011664	0	0	0	0
OG0011666	0	0	0	0
OG0011667	0	0	0	0.000833333
OG0011668	0	0	0	0
OG0011669	0	0	0	0
OG0011673	0	0	0	0
OG0011675	0	0	0	0
OG0011677	0	0	0	0
OG0011678	0	0	0	0
OG0011682	0	0	0	0.004550376
OG0011685	0	0	0	0.001785328
OG0011686	0	0	0	0
OG0011687	0	0	0	0
OG0011688	0	0	0	0
OG0011692	0	0	0	0
OG0011709	0	0	0	0
OG0011713	0	0	0	0
OG0011714	0	0	0	0
OG0011716	0	0	0	0
OG0011718	0	0	0	0
OG0011720	0	0	0	0
OG0011722	0	0	0	0
OG0011723	0	0	0	0
OG0011724	0	0	0	0
OG0011726	0	0	0	0
OG0011728	0	0	0	0
OG0011739	0	0	0	0
OG0011743	0	0	0	0
OG0011745	0	0	0	0
OG0011746	0	0	0	0
OG0011747	0	0	0	0
OG0011748	0	0	0	0
OG0011751	0	0	0	0
OG0011752	0	0	0	0
OG0011753	0	0	0	0
OG0011760	0	0	0	0
OG0011769	0	0	0	0.000909091
OG0011773	0	0	0	0
OG0011774	0	0	0	0
OG0011775	0	0	0	0
OG0011782	0	0	0	0
OG0011786	0	0	0	0
OG0011799	0	0	0	0
OG0011800	0	0	0	0
OG0011801	0	0	0	0
OG0011810	0	0	0	0
OG0011811	0	0	0	0.000666667
OG0011817	0	0	0	0.002406667
OG0011821	0	0	0	0
OG0011823	0	0	0	0
OG0011824	0	0	0	0
OG0011825	0	0	0	0
OG0011840	0	0	0	0
OG0011842	0	0	0	0
OG0011843	0	0	0	0
OG0011844	0	0	0	0
OG0011845	0	0	0	0
OG0011850	0	0	0	0.001466667
OG0011853	0	0	0	0
OG0011856	0	0	0	0
OG0011858	0	0	0	0
OG0011868	0	0	0	0
OG0011874	0	0	0	0
OG0011878	0	0	0	0
OG0011879	0	0	0	0
OG0011880	0	0	0	0
OG0011881	0	0	0	0
OG0011883	0	0	0	0
OG0011884	0	0	0	0
OG0011885	0	0	0	0
OG0011898	0	0	0	0
OG0011903	0	0	0	0
OG0011904	0	0	0	0
OG0011905	0	0	0	0
OG0011909	0	0	0	0
OG0011910	0	0	0	0
OG0011911	0	0	0	0
OG0011914	0	0	0	0
OG0011918	0	0	0	0
OG0011921	0	0	0	0
OG0011930	0	0	0	0.001636364
OG0011931	0	0	0	0
OG0011932	0	0	0	0
OG0011933	0	0	0	0
OG0011934	0	0	0	0
OG0011936	0	0	0	0
OG0011958	0	0	0	0
OG0011959	0	0	0	0
OG0011963	0	0	0	0
OG0011965	0	0	0	0
OG0011966	0	0	0	0
OG0011967	0	0	0	0
OG0011972	0	0	0	0
OG0011973	0	0	0	0
OG0011974	0	0	0	0
OG0011975	0	0	0	0
OG0011976	0	0	0	0
OG0011993	0	0	0	0
OG0011995	0	0	0	0.000933333
OG0011996	0	0	0	0
OG0011997	0	0	0	0
OG0011998	0	0	0	0
OG0011999	0	0	0	0
OG0012001	0	0	0	0
OG0012002	0	0	0	0.000971429
OG0012026	0	0	0	0
OG0012027	0	0	0	0
OG0012028	0	0	0	0
OG0012029	0	0	0	0
OG0012031	0	0	0	0
OG0012032	0	0	0	0
OG0012033	0	0	0	0
OG0012034	0	0	0	0
OG0012036	0	0	0	0
OG0012049	0	0	0	0
OG0012056	0	0	0	0
OG0012059	0	0	0	0
OG0012062	0	0	0	0
OG0012063	0	0	0	0
OG0012076	0	0	0	0
OG0012089	0	0	0	0
OG0012090	0	0	0	0
OG0012091	0	0	0	0.001806129
OG0012092	0	0	0	0
OG0012094	0	0	0	0
OG0012098	0	0	0	0
OG0012100	0	0	0	0
OG0012102	0	0	0	0
OG0012110	0	0	0	0
OG0012122	0	0	0	0
OG0012123	0	0	0	0
OG0012147	0	0	0	0
OG0012148	0	0	0	0
OG0012149	0	0	0	0
OG0012150	0	0	0	0
OG0012152	0	0	0	0
OG0012153	0	0	0	0
OG0012157	0	0	0	0
OG0012162	0	0	0	0
OG0012164	0	0	0	0
OG0012168	0	0	0	0
OG0012174	0	0	0	0
OG0012189	0	0	0	0
OG0012194	0	0	0	0
OG0012212	0	0	0	0
OG0012216	0	0	0	0
OG0012217	0	0	0	0
OG0012222	0	0	0	0
OG0012232	0	0	0	0
OG0012233	0	0	0	0
OG0012234	0	0	0	0
OG0012235	0	0	0	0
OG0012236	0	0	0	0
OG0012239	0	0	0	0
OG0012240	0	0	0	0
OG0012241	0	0	0	0
OG0012243	0	0	0	0
OG0012244	0	0	0	0
OG0012246	0	0	0	0
OG0012247	0	0	0	0.000923752
OG0012249	0	0	0	0
OG0012250	0	0	0	0.000972222
OG0012251	0	0	0	0
OG0012253	0	0	0	0
OG0012255	0	0	0	0
OG0012257	0	0	0	0.000969697
OG0012260	0	0	0	0
OG0012262	0	0	0	0.003661765
OG0012269	0	0	0	0
OG0012281	0	0	0	0
OG0012284	0	0	0	0
OG0012291	0	0	0	0
OG0012292	0	0	0	0
OG0012306	0	0	0	0
OG0012307	0	0	0	0
OG0012309	0	0	0	0
OG0012311	0	0	0	0
OG0012312	0	0	0	0
OG0012317	0	0	0	0
OG0012318	0	0	0	0
OG0012320	0	0	0	0
OG0012322	0	0	0	0
OG0012339	0	0	0	0
OG0012342	0	0	0	0
OG0012357	0	0	0	0
OG0012358	0	0	0	0
OG0012364	0	0	0	0.000970588
OG0012383	0	0	0	0
OG0012401	0	0	0	0
OG0012406	0	0	0	0
OG0012407	0	0	0	0
OG0012408	0	0	0	0
OG0012409	0	0	0	0
OG0012413	0	0	0	0
OG0012414	0	0	0	0
OG0012418	0	0	0	0.001215686
OG0012420	0	0	0	0
OG0012421	0	0	0	0
OG0012425	0	0	0	0
OG0012426	0	0	0	0.001882353
OG0012431	0	0	0	0
OG0012441	0	0	0	0
OG0012443	0	0	0	0.001728571
OG0012453	0	0	0	0
OG0012454	0	0	0	0
OG0012458	0	0	0	0
OG0012460	0	0	0	0
OG0012462	0	0	0	0
OG0012466	0	0	0	0
OG0012468	0	0	0	0
OG0012471	0	0	0	0
OG0012504	0	0	0	0
OG0012510	0	0	0	0
OG0012511	0	0	0	0
OG0012512	0	0	0	0
OG0012514	0	0	0	0.000958333
OG0012517	0	0	0	0
OG0012518	0	0	0	0
OG0012519	0	0	0	0
OG0012521	0	0	0	0
OG0012527	0	0	0	0
OG0012529	0	0	0	0
OG0012530	0	0	0	0
OG0012531	0	0	0	0.006544536
OG0012537	0	0	0	0
OG0012538	0	0	0	0
OG0012542	0	0	0	0
OG0012545	0	0	0	0
OG0012552	0	0	0	0
OG0012555	0	0	0	0
OG0012563	0	0	0	0
OG0012566	0	0	0	0
OG0012573	0	0	0	0.002869106
OG0012576	0	0	0	0
OG0012585	0	0	0	0
OG0012587	0	0	0	0
OG0012592	0	0	0	0
OG0012635	0	0	0	0
OG0012637	0	0	0	0
OG0012638	0	0	0	0
OG0012639	0	0	0	0
OG0012640	0	0	0	0
OG0012645	0	0	0	0
OG0012646	0	0	0	0
OG0012647	0	0	0	0
OG0012648	0	0	0	0
OG0012655	0	0	0	0
OG0012656	0	0	0	0
OG0012658	0	0	0	0
OG0012664	0	0	0	0
OG0012665	0	0	0	0.001888889
OG0012674	0	0	0	0
OG0012683	0	0	0	0
OG0012687	0	0	0	0
OG0012720	0	0	0	0.000875
OG0012727	0	0	0	0
OG0012728	0	0	0	0
OG0012729	0	0	0	0
OG0012730	0	0	0	0
OG0012731	0	0	0	0
OG0012738	0	0	0	0
OG0012739	0	0	0	0
OG0012742	0	0	0	0.000977778
OG0012743	0	0	0	0
OG0012745	0	0	0	0
OG0012749	0	0	0	0
OG0012754	0	0	0	0
OG0012756	0	0	0	0
OG0012757	0	0	0	0
OG0012780	0	0	0	0
OG0012836	0	0	0	0
OG0012841	0	0	0	0
OG0012844	0	0	0	0
OG0012846	0	0	0	0
OG0012852	0	0	0	0
OG0012854	0	0	0	0
OG0012855	0	0	0	0
OG0012858	0	0	0	0
OG0012867	0	0	0	0
OG0012870	0	0	0	0
OG0012875	0	0	0	0
OG0012876	0	0	0	0
OG0012878	0	0	0	0
OG0012884	0	0	0	0.003707168
OG0012903	0	0	0	0
OG0012920	0	0	0	0
OG0012923	0	0	0	0
OG0012924	0	0	0	0
OG0012929	0	0	0	0
OG0012943	0	0	0	0
OG0012967	0	0	0	0
OG0012969	0	0	0	0
OG0012970	0	0	0	0
OG0012971	0	0	0	0
OG0012973	0	0	0	0
OG0012974	0	0	0	0
OG0012975	0	0	0	0
OG0012976	0	0	0	0
OG0012978	0	0	0	0
OG0012979	0	0	0	0
OG0012980	0	0	0	0
OG0012981	0	0	0	0
OG0012982	0	0	0	0
OG0012983	0	0	0	0
OG0012984	0	0	0	0
OG0012985	0	0	0	0
OG0012988	0	0	0	0.000833333
OG0012994	0	0	0	0
OG0013001	0	0	0	0
OG0013013	0	0	0	0
OG0013015	0	0	0	0
OG0013019	0	0	0	0
OG0013022	0	0	0	0
OG0013046	0	0	0	0
OG0013054	0	0	0	0
OG0013056	0	0	0	0
OG0013062	0	0	0	0
OG0013108	0	0	0	0
OG0013109	0	0	0	0
OG0013110	0	0	0	0
OG0013116	0	0	0	0
OG0013117	0	0	0	0
OG0013118	0	0	0	0
OG0013128	0	0	0	0
OG0013131	0	0	0	0.003885642
OG0013142	0	0	0	0.0016
OG0013149	0	0	0	0
OG0013190	0	0	0	0
OG0013194	0	0	0	0
OG0013195	0	0	0	0
OG0013200	0	0	0	0
OG0013203	0	0	0	0
OG0013227	0	0	0	0
OG0013266	0	0	0	0
OG0013267	0	0	0	0
OG0013268	0	0	0	0
OG0013269	0	0	0	0
OG0013272	0	0	0	0
OG0013274	0	0	0	0
OG0013275	0	0	0	8.00E-04
OG0013276	0	0	0	0
OG0013278	0	0	0	0
OG0013279	0	0	0	0
OG0013281	0	0	0	0
OG0013282	0	0	0	0
OG0013283	0	0	0	0
OG0013284	0	0	0	0
OG0013287	0	0	0	0
OG0013288	0	0	0	0
OG0013289	0	0	0	0
OG0013330	0	0	0	0.000972222
OG0013342	0	0	0	0
OG0013362	0	0	0	0
OG0013411	0	0	0	0
OG0013421	0	0	0	0
OG0013430	0	0	0	0
OG0013432	0	0	0	0
OG0013433	0	0	0	0
OG0013434	0	0	0	0
OG0013436	0	0	0	0
OG0013442	0	0	0	0
OG0013443	0	0	0	0
OG0013449	0	0	0	0
OG0013457	0	0	0	0
OG0013493	0	0	0	0
OG0013499	0	0	0	0
OG0013513	0	0	0	0
OG0013592	0	0	0	0
OG0013594	0	0	0	0
OG0013595	0	0	0	0
OG0013596	0	0	0	0
OG0013599	0	0	0	0
OG0013600	0	0	0	0
OG0013601	0	0	0	0
OG0013604	0	0	0	0
OG0013615	0	0	0	0
OG0013635	0	0	0	0
OG0013644	0	0	0	0
OG0013668	0	0	0	0
OG0013669	0	0	0	0
OG0013671	0	0	0	0
OG0013673	0	0	0	0
OG0013682	0	0	0	0.00267543
OG0013718	0	0	0	0
OG0013795	0	0	0	0
OG0013797	0	0	0	0
OG0013798	0	0	0	0
OG0013799	0	0	0	0
OG0013803	0	0	0	0
OG0013804	0	0	0	0
OG0013807	0	0	0	0
OG0013813	0	0	0	0
OG0013814	0	0	0	0
OG0013816	0	0	0	0
OG0013829	0	0	0	0
OG0013842	0	0	0	0
OG0013845	0	0	0	0
OG0013846	0	0	0	0
OG0013848	0	0	0	0
OG0013862	0	0	0	0
OG0013866	0	0	0	0
OG0013891	0	0	0	0
OG0013926	0	0	0	0
OG0013927	0	0	0	0
OG0013928	0	0	0	0
OG0013929	0	0	0	0
OG0013931	0	0	0	0
OG0013999	0	0	0	0.001939655
OG0014003	0	0	0	0
OG0014004	0	0	0	0
OG0014005	0	0	0	0
OG0014006	0	0	0	0
OG0014008	0	0	0	0
OG0014009	0	0	0	0
OG0014011	0	0	0	0
OG0014012	0	0	0	0.003428571
OG0014014	0	0	0	0
OG0014015	0	0	0	0
OG0014019	0	0	0	0
OG0014023	0	0	0	0
OG0014025	0	0	0	0
OG0014026	0	0	0	0
OG0014027	0	0	0	0
OG0014030	0	0	0	0
OG0014034	0	0	0	0
OG0014042	0	0	0	0
OG0014043	0	0	0	0
OG0014045	0	0	0	0
OG0014046	0	0	0	0
OG0014062	0	0	0	0.000975
OG0014063	0	0	0	0
OG0014072	0	0	0	0
OG0014073	0	0	0	0
OG0014077	0	0	0	0
OG0014089	0	0	0	0
OG0014093	0	0	0	0
OG0014106	0	0	0	0
OG0014124	0	0	0	0
OG0014149	0	0	0	0.000475
OG0014156	0	0	0	0
OG0014174	0	0	0	0
OG0014178	0	0	0	0
OG0014181	0	0	0	0
OG0014182	0	0	0	0
OG0014227	0	0	0	0
OG0014238	0	0	0	0
OG0014241	0	0	0	0
OG0014242	0	0	0	0
OG0014264	0	0	0	0
OG0014265	0	0	0	0
OG0014269	0	0	0	0
OG0014271	0	0	0	0
OG0014276	0	0	0	0
OG0014277	0	0	0	0
OG0014279	0	0	0	0
OG0014281	0	0	0	0
OG0014282	0	0	0	0
OG0014283	0	0	0	0
OG0014284	0	0	0	0
OG0014292	0	0	0	0
OG0014298	0	0	0	0
OG0014299	0	0	0	0
OG0014301	0	0	0	0
OG0014303	0	0	0	0
OG0014312	0	0	0	0
OG0014324	0	0	0	0
OG0014325	0	0	0	0
OG0014422	0	0	0	0
OG0014424	0	0	0	0
OG0014426	0	0	0	0
OG0014428	0	0	0	0
OG0014432	0	0	0	0.012183501
OG0014435	0	0	0	0.00096875
OG0014436	0	0	0	0
OG0014441	0	0	0	0.001891892
OG0014479	0	0	0	0
OG0014520	0	0	0	0
OG0014521	0	0	0	0
OG0014522	0	0	0	0
OG0014523	0	0	0	0
OG0014524	0	0	0	0
OG0014525	0	0	0	0
OG0014529	0	0	0	0
OG0014531	0	0	0	0
OG0014533	0	0	0	0
OG0014534	0	0	0	0
OG0014535	0	0	0	0
OG0014536	0	0	0	0
OG0014539	0	0	0	0
OG0014540	0	0	0	0
OG0014542	0	0	0	0
OG0014543	0	0	0	0
OG0014551	0	0	0	0
OG0014556	0	0	0	0
OG0014557	0	0	0	0
OG0014558	0	0	0	0
OG0014559	0	0	0	0
OG0014612	0	0	0	0
OG0014640	0	0	0	0
OG0014666	0	0	0	0
OG0014706	0	0	0	0
OG0014713	0	0	0	0
OG0014787	0	0	0	0
OG0014813	0	0	0	0
OG0014837	0	0	0	0
OG0014838	0	0	0	0
OG0014839	0	0	0	0
OG0014840	0	0	0	0
OG0014841	0	0	0	0
OG0014842	0	0	0	0
OG0014843	0	0	0	0
OG0014846	0	0	0	0
OG0014848	0	0	0	0
OG0014853	0	0	0	0
OG0014855	0	0	0	0
OG0014856	0	0	0	0
OG0014858	0	0	0	0
OG0014860	0	0	0	0
OG0014861	0	0	0	0
OG0014867	0	0	0	0
OG0014868	0	0	0	0
OG0014870	0	0	0	0
OG0014897	0	0	0	0.003431078
OG0014910	0	0	0	0
OG0014913	0	0	0	0.001428571
OG0014927	0	0	0	0
OG0014957	0	0	0	0.00252316
OG0014970	0	0	0	0
OG0014973	0	0	0	0.001382079
OG0015033	0	0	0	0
OG0015086	0	0	0	0
OG0015150	0	0	0	0
OG0015151	0	0	0	0
OG0015152	0	0	0	0
OG0015153	0	0	0	0
OG0015154	0	0	0	0
OG0015155	0	0	0	0
OG0015156	0	0	0	0
OG0015157	0	0	0	0
OG0015158	0	0	0	0
OG0015159	0	0	0	0
OG0015160	0	0	0	0
OG0015161	0	0	0	0
OG0015162	0	0	0	0
OG0015166	0	0	0	0
OG0015168	0	0	0	0
OG0015169	0	0	0	0
OG0015171	0	0	0	0
OG0015172	0	0	0	0
OG0015175	0	0	0	0
OG0015176	0	0	0	0
OG0015177	0	0	0	0
OG0015178	0	0	0	0
OG0015179	0	0	0	0
OG0015188	0	0	0	0
OG0015190	0	0	0	0
OG0015194	0	0	0	0
OG0015219	0	0	0	0.000969697
OG0015220	0	0	0	0
OG0015252	0	0	0	0.002467742
OG0015273	0	0	0	0
OG0015275	0	0	0	0
OG0015286	0	0	0	0
OG0015320	0	0	0	0
OG0015321	0	0	0	0.000972973
OG0015323	0	0	0	0.0019
OG0015424	0	0	0	0
OG0015475	0	0	0	0
